"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
14297,49,"admin.","single","high.school","no","yes","no","cellular","oct","fri",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,1
12394,60,"management","married","unknown","unknown","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
28198,35,"housemaid","married","university.degree","no","unknown","unknown","cellular","may","mon",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
34388,43,"admin.","married","university.degree","unknown","no","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
3771,26,"services","married","basic.9y","no","no","yes","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,1
15555,53,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
12429,31,"blue-collar","single","basic.9y","no","no","no","telephone","may","wed",4,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
25224,55,"blue-collar","divorced","basic.4y","unknown","yes","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.483,5099.1,0
14598,48,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",9,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
6459,39,"admin.","married","university.degree","no","no","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
30035,54,"technician","divorced","professional.course","unknown","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
21276,29,"services","single","high.school","no","no","no","cellular","jun","wed",6,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,0
3452,31,"admin.","single","university.degree","no","yes","yes","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
2382,27,"services","married","basic.9y","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
2350,27,"blue-collar","single","basic.9y","unknown","yes","yes","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
24317,42,"technician","single","professional.course","no","yes","no","cellular","may","wed",2,999,NA,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
18170,43,"admin.","single","university.degree","no","yes","yes","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
25050,84,"retired","divorced","unknown","unknown","no","no","cellular","sep","tue",1,3,2,"success",-1.1,94.199,-37.5,0.877,4963.6,1
35143,37,"management","married","university.degree","no","no","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
4662,35,"management","single","unknown","no","yes","yes",NA,"nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
12130,37,"services",NA,"high.school","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
30711,36,"management","married","university.degree","no","yes","yes","cellular","apr","mon",1,999,1,NA,-1.8,93.075,-47.1,1.405,5099.1,0
10784,44,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
25488,42,"technician","married","professional.course","unknown","no","no","cellular","aug","wed",2,999,0,NA,1.4,93.444,-36.1,4.964,5228.1,0
19949,35,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,1
33784,30,"self-employed","single","high.school","no","no","no","telephone","oct","thu",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5,0
28272,35,"entrepreneur","married","high.school","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,1
32416,34,"management","single","university.degree","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
28408,39,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
36482,23,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
2239,34,"blue-collar","single","unknown","no","yes","no","cellular","mar","fri",1,999,1,"failure",-1.8,93.369,-34.8,0.636,5008.7,1
11938,66,"retired","married","professional.course","no","no","no","cellular","mar","tue",1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,0
32409,52,"technician","married","professional.course","no","yes","no","telephone","jul","thu",20,NA,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
9330,56,"admin.","divorced","high.school","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-3.4,92.649,-30.1,0.72,5017.5,0
765,42,"management","divorced","high.school","no","no","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
31220,49,"management","married","university.degree","no","no","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
20279,31,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
26694,37,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
31131,35,"technician","married","professional.course","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
26630,37,"admin.","divorced","university.degree","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,NA,-36.4,4.856,5191,0
14191,32,"management","single","university.degree","no","no","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
15269,30,"admin.","single","high.school","no","yes","no","cellular","may","thu",8,999,1,NA,-1.8,92.893,-46.2,1.266,5099.1,0
14861,51,"self-employed","married","university.degree","unknown","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
17201,29,"admin.","single","high.school","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
32698,35,"services","married","high.school","no","no","no","cellular","sep","tue",2,3,1,"success",-3.4,92.379,-29.8,0.788,5017.5,0
20508,43,"management","married","unknown","no","yes","no","telephone","dec","mon",2,8,1,"success",-3,92.713,-33,0.709,5023.5,1
29034,37,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
12331,47,"retired","married","basic.4y","no","unknown","unknown","telephone","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
385,27,"technician","single","high.school","unknown","no","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
17333,36,"admin.","divorced","university.degree","no","yes","no","cellular","aug","thu",10,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
14181,48,"retired","divorced","professional.course","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,NA,4.857,5191,0
21660,39,"admin.","married","university.degree","unknown","yes","no","cellular","aug","thu",1,4,1,"success",-2.9,92.201,-31.4,0.873,5076.2,0
37228,37,"admin.","single","university.degree","no","no","no","cellular","aug","wed",11,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
34659,48,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
26486,29,"technician","married","university.degree","no","yes","no","cellular","apr","wed",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,0
25281,29,"entrepreneur","married","high.school","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
38850,57,"retired","married","unknown","unknown","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
26643,38,"admin.","married","university.degree","no","no","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
40575,44,"admin.","single","basic.9y","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,1
31282,26,"blue-collar","single","basic.9y","no","yes","yes","cellular","may","fri",9,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
7157,55,"housemaid","married","professional.course","no","yes","no","telephone","may","tue",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
35718,41,"services","married","basic.9y","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
28359,32,"entrepreneur","married","basic.4y","no","yes","no","cellular","jun","tue",2,999,1,"failure",-2.9,92.963,-40.8,1.286,5076.2,1
14521,46,"blue-collar","married","basic.6y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
32455,56,"services","divorced","high.school","unknown","yes","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
11967,49,"blue-collar","divorced","basic.4y","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
23283,25,"student","single","high.school","no","unknown","unknown","telephone","may","thu",5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
40761,33,"technician","single","professional.course","unknown","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
20104,49,"services","single","professional.course","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
28661,34,"technician","married","university.degree","no","yes","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
33841,31,"services","married","university.degree","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
13489,55,"admin.","married","university.degree","no","yes","yes","cellular","jul","fri",2,999,1,"failure",-1.7,94.215,-40.3,0.79,4991.6,0
39687,30,"technician","single","university.degree","no","no","no","cellular","jul","mon",20,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
3989,35,"admin.","married","university.degree","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
3392,52,"management","married","university.degree","no","yes","no","cellular","may","fri",3,3,3,"success",-1.8,93.876,-40,0.684,5008.7,1
4800,46,"housemaid","married","basic.4y","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
24544,38,"technician","married","professional.course","no","no","no","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
13390,34,"admin.","married","basic.6y","no","yes","yes","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
41010,55,"retired","married","basic.4y","unknown","yes","yes","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
28077,39,"management","married","university.degree","no","no","no","cellular","jun","mon",1,999,1,"failure",-1.7,94.055,-39.8,0.72,4991.6,0
38106,37,"admin.","married","professional.course","no","no","no","cellular","nov","fri",4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
26308,NA,"admin.","married","university.degree","no","no","no","cellular","may","wed",5,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
36682,32,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",3,999,1,"failure",-3.4,92.649,-30.1,0.716,5017.5,0
9429,41,"admin.","single",NA,"no","yes","yes","telephone","jun","wed",5,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
1788,44,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6520,45,"admin.","married","high.school","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
26722,52,"admin.","married","high.school","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
40375,41,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
33599,28,"student","single","high.school","no","yes","no","cellular","jul",NA,2,6,1,"success",-1.7,94.215,-40.3,0.827,4991.6,1
36956,46,"management","married","unknown","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
32996,49,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
9091,59,"blue-collar","married","professional.course","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,0
38291,33,"admin.","single","high.school","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
27078,38,"technician","single","professional.course","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
10494,28,"services","single","high.school","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
30902,39,"housemaid","married","basic.4y","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
17346,30,"admin.","single","university.degree","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
38200,41,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
11501,30,"admin.","married","high.school","no","yes","no","telephone","jun","tue",10,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
29051,42,"entrepreneur","single","university.degree","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
39144,31,"technician","married","professional.course","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
40331,59,"retired","married","basic.4y","no","no","no","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
28949,71,"retired","married","university.degree","no","yes","yes","telephone","apr","mon",12,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1,0
23469,54,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
40573,29,"student","single","high.school","no","no","no","cellular",NA,"tue",1,7,1,"success",-1.8,93.876,-40,0.668,5008.7,0
27447,27,"management","single","university.degree","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
8968,52,"technician","married","professional.course","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
15501,53,"technician","married","professional.course","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
2131,35,"entrepreneur","single","university.degree","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6848,43,"blue-collar","married","basic.4y","no","yes",NA,"cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
29555,51,"admin.","married","high.school","no","yes","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
36185,43,"admin.","married","high.school","unknown","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
40019,30,"technician","single","high.school","no","yes","no","cellular","aug","tue",13,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
35108,53,"blue-collar","married","basic.9y","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,0
25753,NA,"blue-collar","married","basic.9y","no","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
27713,45,"self-employed","married","university.degree","no","no","no","cellular","nov","fri",5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
24841,45,NA,"married","basic.6y","unknown","no","no","telephone","jun","tue",4,999,NA,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
38653,53,"unknown","married","high.school","unknown","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
488,31,"admin.","single","university.degree","no","yes","no","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,0
32260,34,"admin.","married","university.degree","no","no","yes","cellular","jul","tue",4,999,1,"failure",-2.9,92.469,-33.6,0.908,5076.2,0
12687,30,"self-employed","single","basic.9y","no","no","yes","telephone","oct","mon",1,999,0,"nonexistent",-1.1,94.601,-49.5,0.953,4963.6,0
1958,38,"admin.","married","university.degree","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
31438,35,"services","single","high.school","unknown","yes","yes","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
33802,58,"housemaid","married","basic.4y","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
41025,31,"admin.","married","university.degree","no","yes",NA,"cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
35027,47,"management","divorced","university.degree","no","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
14093,54,"blue-collar","married","high.school","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
17243,47,"management","married","university.degree","no","no","no","telephone","may","mon",12,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
